customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,charges_per_month,addon_count,churn_prob,risk_tier
8169-SAEJD,0,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331.95,0,115.72,6,0.09899266,Low
1089-XZWHH,1,1,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,735.9,0,19.37,0,0.048385523,Low
2325-WINES,0,1,1,0,40,1,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,55.8,2283.3,0,57.08,1,0.3214771,Medium
6064-ZATLR,1,0,1,1,61,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.2,1445.2,0,23.69,0,0.00981648,Low
7824-PANSQ,0,0,1,0,32,1,1,DSL,1,0,0,1,1,0,One year,1,Credit card (automatic),72.8,2333.05,0,72.91,3,0.20713447,Low
9648-BCHKM,1,0,0,0,21,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.85,1992.55,0,94.88,3,0.76712143,High
2888-ADFAO,1,1,0,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.5,5890.0,0,99.83,3,0.56380033,Medium
8707-HOEDG,1,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1029.8,0,21.91,0,0.03890173,Low
4072-IPYLT,0,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),26.0,1796.55,0,26.04,0,0.012343672,Low
7167-PCEYD,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.9,33.7,0,16.85,0,0.3828565,Medium
4936-YPJNK,1,0,1,1,22,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.05,454.05,0,20.64,0,0.078931086,Low
1580-BMCMR,0,1,1,0,15,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,1392.25,0,92.82,3,0.87536055,High
4817-KEQSP,1,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1049.6,0,19.8,0,0.04432673,Low
6408-WHTEF,1,1,1,0,28,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.7,734.6,0,26.24,0,0.2826092,Low
9251-AWQGT,0,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,475.1,0,21.6,0,0.052752737,Low
8749-CLJXC,0,1,1,0,16,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,91.55,1540.05,0,96.25,3,0.77394676,High
7989-VCQOH,1,0,1,1,48,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.4,1978.65,0,41.22,3,0.025642212,Low
4199-QHJNM,0,1,1,0,30,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,0,106.06,5,0.7045563,High
8882-TLVRW,1,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,229.7,0,76.57,0,0.8512326,High
5135-GRQJV,0,1,0,0,57,1,1,Fiber optic,1,0,0,1,0,1,Two year,0,Electronic check,93.75,5625.55,0,98.69,3,0.1916369,Low
2384-OVPSA,1,0,1,0,23,1,0,DSL,0,0,0,1,1,0,One year,0,Bank transfer (automatic),60.0,1347.15,0,58.57,2,0.16634597,Low
1371-WEPDS,1,0,1,0,65,1,0,DSL,0,0,0,1,1,0,Two year,1,Credit card (automatic),59.8,3808.2,0,58.59,2,0.07387003,Low
3580-GICBM,0,0,1,0,44,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.65,3974.15,0,90.32,2,0.46599713,Medium
9730-DRTMJ,1,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.0,7661.8,0,107.91,5,0.038810223,Low
4686-UXDML,1,0,1,0,37,1,1,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),68.1,2479.25,0,67.01,3,0.13925698,Low
3349-ANQNH,1,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,266.6,0,22.22,0,0.18044564,Low
0932-YIXYU,0,0,1,1,69,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),81.95,5601.4,0,81.18,5,0.01348609,Low
7480-SPLEF,1,0,0,0,35,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.6,0,56.65,3,0.2749807,Low
7636-XUHWW,0,0,0,0,5,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.6,339.9,0,67.98,3,0.51777697,Medium
1431-CYWMH,0,0,1,1,58,1,1,Fiber optic,0,0,0,0,1,0,Two year,0,Bank transfer (automatic),82.5,4828.05,0,83.24,1,0.021656591,Low
5937-EORGB,0,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.3,5980.55,0,83.06,5,0.02777513,Low
6349-JDHQP,0,0,1,0,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,68.15,4808.7,0,66.79,4,0.02418759,Low
5539-HIVAK,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.3,20.3,0,20.3,0,0.5580786,Medium
5847-MXBEO,0,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.2,1068.15,0,20.15,0,0.019137513,Low
4583-PARNH,1,0,0,0,27,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.2,2383.6,0,88.28,3,0.65203875,High
1116-FRYVH,1,0,1,0,18,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,74.8,1438.05,0,79.89,1,0.6505585,High
1421-HCERK,0,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,917.45,0,19.94,0,0.015260254,Low
9633-XQABV,1,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),84.4,6096.45,0,84.67,5,0.034493674,Low
0716-BQNDX,1,0,1,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,99.95,0,24.99,0,0.8256298,High
1183-CANVH,1,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,475.2,0,19.01,0,0.031696826,Low
1972-XMUWV,1,0,1,1,40,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.85,2036.55,0,50.91,3,0.20904292,Low
8679-LZBMD,0,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.4,6444.05,0,102.29,4,0.7523107,High
3407-JMJQQ,0,0,0,0,14,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,767.55,0,54.82,1,0.515885,Medium
6252-DFGTK,0,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.75,7932.5,0,110.17,5,0.15523925,Low
1539-LNKHM,0,0,0,0,39,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.4,4040.65,0,103.61,4,0.77053887,High
8645-KOMJQ,1,0,1,1,47,0,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),60.0,2768.65,0,58.91,5,0.03538992,Low
0289-IVARM,0,0,1,0,19,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),88.8,1672.35,0,88.02,3,0.54201883,Medium
9761-XUJWD,1,0,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,0,79.16,1,0.61135805,High
4057-FKCZK,0,1,1,0,34,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,2425.4,0,71.34,0,0.7808162,High
4291-TPNFG,1,0,0,0,42,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.55,2077.95,0,49.47,1,0.4705324,Medium
6087-YPWHO,1,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,1663.5,0,23.43,0,0.007408236,Low
3090-QFUVD,0,1,1,0,19,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,0,67.69,3,0.35453126,Medium
1722-LDZJS,0,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),18.8,1094.35,0,19.2,0,0.03877955,Low
1818-ESQMW,0,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.4,7719.5,0,107.22,5,0.29437527,Low
7401-RUBNK,1,0,0,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,85.95,514.6,0,85.77,2,0.7842286,High
0506-YLVKJ,0,0,1,0,61,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),80.9,4932.5,0,80.86,4,0.072498515,Low
8661-BOYNW,0,0,1,1,48,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),111.8,5443.65,0,113.41,6,0.061912324,Low
4815-GBTCD,0,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.6,330.25,0,20.64,0,0.22917202,Low
2805-AUFQN,1,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,0,40.9,0,0.7137448,High
0980-PVMRC,0,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,0,102.03,4,0.27897087,Low
7233-DRTRF,1,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.15,8250.0,0,117.86,6,0.025802897,Low
3873-NFTGI,0,0,1,0,60,1,0,DSL,1,0,0,0,1,0,One year,1,Mailed check,59.8,3561.15,0,59.35,2,0.13716422,Low
1162-ECVII,1,0,1,0,69,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,26.3,1763.55,0,25.56,0,0.18720537,Low
7048-GXDAY,1,1,0,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.55,2419.0,0,69.11,0,0.6334903,High
8571-ZCMCX,1,0,0,0,22,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,470.2,0,21.37,0,0.18429424,Low
1169-WCVAK,0,0,1,1,66,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),79.85,5234.95,0,79.32,4,0.01685339,Low
7129-CAKJW,0,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,0,91.09,2,0.14723226,Low
8695-ARGXZ,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1709.1,0,23.74,0,0.0071228854,Low
3570-YUEKJ,0,0,1,1,31,0,0,DSL,1,0,1,1,1,1,One year,0,Electronic check,59.95,1848.8,0,59.64,5,0.087078854,Low
1555-HAPSU,0,0,0,1,30,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.35,723.3,0,24.11,0,0.031782474,Low
1697-NVVGY,0,1,1,0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),34.3,577.15,0,30.38,2,0.57118195,Medium
8464-EETCQ,1,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,6914.95,0,106.38,4,0.7187765,High
2419-FSORS,1,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.3,602.9,0,20.1,0,0.02057371,Low
8132-YPVBX,0,0,0,0,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.15,124.4,0,20.73,0,0.111703075,Low
6754-LZUKA,1,0,0,0,2,0,0,DSL,0,1,0,0,1,1,Month-to-month,0,Electronic check,51.4,96.8,0,48.4,3,0.79482245,High
8099-MZPUJ,0,0,1,1,53,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,71.85,3827.9,0,72.22,3,0.077978946,Low
0787-LHDYT,0,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,533.05,0,76.15,0,0.8780563,High
0374-IOEGQ,1,0,1,1,61,1,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer (automatic),49.7,2961.4,0,48.55,1,0.030096969,Low
3197-NNYNB,1,0,0,0,13,1,1,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,78.75,995.35,0,76.57,4,0.6329403,High
3396-DKDEL,0,1,1,0,35,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),81.6,2815.25,0,80.44,1,0.4276371,Medium
1752-OZXFY,1,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.4,154.8,0,77.4,0,0.8446485,High
9066-QRSDU,1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,76.1,257.6,0,85.87,0,0.8415452,High
9112-WSNPU,1,0,0,0,62,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),94.0,5757.2,0,92.86,2,0.35028538,Medium
9867-NNXLC,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),103.95,7517.7,0,104.41,5,0.014043515,Low
5321-NTRKC,0,0,1,0,63,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.95,1234.8,0,19.6,0,0.035837453,Low
3161-GETRM,1,1,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),110.8,3836.3,0,109.61,6,0.47332358,Medium
0402-OAMEN,0,0,1,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,0,Electronic check,96.1,6001.45,0,96.8,3,0.3637983,Medium
6933-VLYFX,1,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,720.1,0,48.01,0,0.52587366,Medium
6754-WKSHP,1,0,0,0,55,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),50.55,2832.75,0,51.5,1,0.30613807,Medium
4976-LNFVV,1,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.65,472.25,0,42.93,0,0.475178,Medium
5055-MGMGF,1,0,0,0,61,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.45,1336.35,0,21.91,0,0.052558087,Low
4641-FROLU,1,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.3,6388.65,0,89.98,6,0.03754937,Low
2862-JVEOY,0,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.25,677.9,0,19.37,0,0.046972208,Low
2969-QWUBZ,1,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.5,1165.6,0,68.56,0,0.60421675,High
9822-BIIGN,1,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921.55,0,19.61,0,0.059047054,Low
2077-MPJQO,1,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,72.0,0,24.0,0,0.3962893,Medium
1534-OULXE,0,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.65,68.35,0,22.78,0,0.40130168,Medium
2971-SGAFL,0,1,1,0,44,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.35,847.25,0,19.26,0,0.07754305,Low
1480-IVEVR,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.0,44.0,0,44.0,0,0.80299026,High
2905-KFQUV,1,0,1,1,44,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,94.4,4295.35,0,97.62,3,0.056516953,Low
3370-HXOPH,1,0,0,0,18,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,1380.4,0,76.69,1,0.6659674,High
9391-YZEJW,1,0,1,0,65,1,0,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),71.0,4386.2,0,67.48,4,0.061362673,Low
9958-MEKUC,0,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,21.2,52.05,0,17.35,0,0.11600203,Low
0281-CNTZX,0,0,1,0,33,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,61.05,2018.4,0,61.16,3,0.06327221,Low
4118-CEVPF,1,0,0,0,34,1,0,DSL,1,0,1,1,1,1,One year,1,Bank transfer (automatic),79.95,2727.3,0,80.21,5,0.19081503,Low
9114-VEPUF,1,0,1,1,14,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.7,263.65,0,18.83,0,0.030406466,Low
7876-BEUTG,1,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,275.4,0,21.18,0,0.23633268,Low
2338-BQEZT,0,0,1,1,23,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.35,538.5,0,23.41,0,0.025646186,Low
9873-MNDKV,1,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,948.9,0,20.19,0,0.017916262,Low
8241-JUIQO,0,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.3,846.8,0,49.81,1,0.1873003,Low
2194-IIQOF,0,1,1,0,59,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.25,2997.45,0,50.8,3,0.6305194,High
9631-RXVJM,1,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,5897.4,0,85.47,5,0.057800233,Low
9584-EXCDZ,0,0,0,0,10,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.65,524.5,0,52.45,1,0.3944466,Medium
5093-FEGLU,0,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,269.65,0,22.47,0,0.04297452,Low
2621-UDNLU,1,0,1,1,39,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,59.85,2341.5,0,60.04,2,0.1169451,Low
7526-IVLYU,0,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1789.65,0,25.21,0,0.030248597,Low
2428-HYUNX,0,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,1626.4,0,22.91,0,0.0071574734,Low
9214-EKVXR,1,0,1,1,33,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),24.15,800.3,0,24.25,0,0.022673922,Low
3410-MHHUM,0,1,0,0,67,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.7,5060.85,0,75.54,0,0.42367023,Medium
2122-YWVYA,1,0,1,0,9,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.85,466.6,0,51.84,1,0.42456594,Medium
2296-DKZFP,0,0,1,0,52,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),91.6,4627.8,0,89.0,3,0.10427404,Low
8909-BOLNL,1,0,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,98.9,6838.6,0,97.69,3,0.4105961,Medium
6603-YRDCJ,0,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,0,85.0,2,0.92584896,High
3229-USWAR,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.3,44.3,0,44.3,0,0.80032986,High
2138-VFAPZ,1,0,0,0,52,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Mailed check,80.2,4297.6,0,82.65,1,0.25986373,Low
6131-JLWZM,0,0,0,0,6,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,60.9,414.1,0,69.02,2,0.4383662,Medium
0269-XFESX,0,0,1,0,7,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,34.2,256.6,0,36.66,2,0.49600762,Medium
1709-EJDOX,1,0,0,0,26,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Credit card (automatic),87.15,2274.1,0,87.47,3,0.24556188,Low
4316-XCSLJ,0,0,1,1,25,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.3,1296.8,0,51.87,2,0.12002153,Low
9693-XMUOB,0,0,0,0,69,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.1,1268.85,0,18.39,0,0.028849658,Low
0383-CLDDA,1,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,8192.6,0,113.79,6,0.09141117,Low
2709-UQGNP,0,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,59.25,0,14.81,0,0.2984421,Low
3549-ZTMNH,0,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.5,1147.85,0,19.46,0,0.013951741,Low
8033-ATFAS,0,0,0,0,67,1,0,DSL,1,0,1,0,0,1,Two year,0,Bank transfer (automatic),65.55,4361.55,0,65.1,3,0.05207072,Low
1635-NZATJ,1,1,0,0,26,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.8,2006.1,0,77.16,1,0.725023,High
0562-HKHML,1,0,0,0,27,1,0,DSL,0,1,1,1,1,1,One year,0,Mailed check,78.2,2078.95,0,77.0,5,0.16383073,Low
8277-RVRSV,0,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),105.25,7609.75,0,105.69,4,0.04013747,Low
9943-VSZUV,1,0,0,0,6,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.25,487.05,0,81.18,3,0.79091597,High
7054-ENNGU,0,0,1,1,62,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.65,1218.45,0,19.65,0,0.0077585797,Low
1455-HFBXA,0,0,0,0,20,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,68.7,1416.2,0,70.81,3,0.2598703,Low
9402-CXWPL,0,0,0,0,6,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Credit card (automatic),78.65,483.3,0,80.55,5,0.43742985,Medium
1628-BIZYP,0,0,0,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.75,1234.6,0,24.21,0,0.04208151,Low
0082-LDZUE,1,0,1,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.75,1311.6,0,21.5,0,0.009189269,Low
5343-SGUBI,0,1,1,0,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,89.1,5618.3,0,90.62,3,0.47159514,Medium
0856-NAOES,1,0,0,0,72,1,1,Fiber optic,1,0,0,1,0,0,Two year,1,Bank transfer (automatic),84.7,6185.15,0,85.9,2,0.046197373,Low
1976-AZZPJ,0,1,0,0,13,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59.9,788.35,0,60.64,2,0.6380104,High
6156-UZDLF,1,0,1,1,38,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.95,756.4,0,19.91,0,0.01824766,Low
3099-OONVS,0,1,1,1,34,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,108.9,3625.2,0,106.62,5,0.1964928,Low
9500-WBGRP,0,0,0,0,18,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,33.6,550.35,0,30.58,2,0.34025753,Medium
5183-KLYEM,0,0,1,1,56,1,0,Fiber optic,0,1,1,1,0,0,One year,1,Mailed check,85.85,4793.8,0,85.6,3,0.026170313,Low
5144-PQCDZ,1,0,0,0,36,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),34.85,1267.2,0,35.2,2,0.37325454,Medium
8514-VZHEB,1,1,1,1,57,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Credit card (automatic),95.3,5567.45,0,97.67,4,0.06908994,Low
6625-IUTTT,0,0,1,0,70,1,0,Fiber optic,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),84.6,5706.2,0,81.52,3,0.068650186,Low
9355-NPPFS,1,0,0,0,68,0,0,DSL,0,1,0,1,0,1,Month-to-month,0,Electronic check,44.95,3085.35,0,45.37,3,0.3233971,Medium
0068-FIGTF,0,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,24.7,0,24.7,0,0.7290246,High
5965-GGPRW,1,0,0,0,37,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,3541.4,0,95.71,3,0.56991065,Medium
8035-PWSEV,1,0,0,1,4,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.45,84.2,0,21.05,0,0.29782668,Low
2236-HILPA,0,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.7,50.7,0,50.7,1,0.7416404,High
1840-BIUOG,0,0,0,0,20,0,0,DSL,1,1,1,1,1,0,Month-to-month,1,Credit card (automatic),55.0,1165.55,0,58.28,5,0.36009526,Medium
1356-MKYSK,0,0,1,1,72,1,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),68.4,4855.35,0,67.44,4,0.008110269,Low
6080-LNESI,0,0,1,0,11,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),55.05,608.15,0,55.29,1,0.5763571,Medium
1830-IPXVJ,1,0,1,1,33,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,641.35,0,19.43,0,0.017195685,Low
5828-DWPIL,1,1,0,0,62,1,1,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,84.45,4959.15,0,79.99,1,0.22136801,Low
8398-TBIYD,1,0,0,0,1,0,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,35.9,35.9,0,35.9,2,0.7309653,High
2931-FSOHN,0,0,1,0,16,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),80.75,1321.3,0,82.58,2,0.61513644,High
9418-RUKPH,0,0,1,1,22,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,78.65,1663.75,0,75.62,4,0.058111977,Low
9971-ZWPBF,1,0,1,1,49,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,0,61.72,3,0.0862649,Low
4712-AUQZO,0,0,1,1,36,1,0,DSL,1,0,1,0,0,1,One year,1,Credit card (automatic),63.7,2188.5,0,60.79,3,0.04475138,Low
9711-FJTBX,1,0,0,0,31,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,87.6,2724.25,0,87.88,3,0.5038746,Medium
2908-ZTPNF,0,0,1,0,5,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,89.15,413.25,0,82.65,2,0.8662857,High
8421-WZOOW,0,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.0,1374.2,0,20.82,0,0.008636863,Low
1414-YADCW,0,0,0,0,64,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.4,6692.65,0,104.57,4,0.28991953,Low
